City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
6658,panorama,75,GR,1612589122,93,40.5878,23.0315,GR,1.03
1438,brae,90,GB,1612588888,64,60.3964,-1.353,GB,9.26
1029,aklavik,15,CA,1612588618,76,68.2191,-135.0107,CA,1.54
2030118,mercedes,0,AR,1612589123,73,-34.6515,-59.4307,AR,2.68
6963,develi,0,TR,1612589124,93,38.3906,35.4922,TR,2.06
4444,houma,90,US,1612589124,76,29.5958,-90.7195,US,3.09
7344,moindou,75,NC,1612589125,83,-21.6924,165.677,NC,4.12
2004800,kitimat,100,CA,1612589111,95,54.0524,-128.6534,CA,1.45
2009131,guasave,0,MX,1612589126,83,25.5667,-108.45,MX,1.34
8927,verkhnetulomskiy,75,RU,1612589128,93,68.6073,31.7962,RU,3.15
2030397,port macquarie,100,AU,1612589128,76,-31.4333,152.9167,AU,4.07
2367,gunjur,0,GM,1612589129,77,13.2019,-16.7339,GM,3.09
